playerid,namefirst,namelast,sackposition,sacktype,sackyards,sackend
20120038,Andre,Branch,DE,1,-10,in bounds
20170214,Elijah,Qualls,DT,1,-7,in bounds
20130129,John,Simon,LB,1,-4,in bounds
20160408,Matthias,Farley,DB,1,-8,in bounds
20130206,Vince,Williams,ILB,1,-8,in bounds
20130006,Barkevious,Mingo,LB,1,-9,in bounds
20160037,Chris,Jones,DE,1,-7,in bounds
20130233,David,Bass,DE,1,-7,in bounds
20140132,Kevin,Pierre-Louis,LB,1,-1,in bounds
20100540,Tramaine,Brock,DB,1,-5,in bounds
20160032,Emmanuel,Ogbah,DE,1,-9,in bounds
20140071,Christian,Kirksey,ILB,1,-6,in bounds
20160039,Noah,Spence,DE,1,-11,in bounds
20100638,George,Johnson,DE,1,-7,in bounds
20160065,Carl,Nassib,DE,1,-8,in bounds
20140018,Calvin,Pryor,DB,1,-9,in bounds
20150096,Xavier,Cooper,DE,1,-9,in bounds
20160181,Tyrone,Holmes,DE,1,-12,in bounds
20080407,Wesley,Woodyard,ILB,1,-9,in bounds
20120089,Akiem,Hicks,DE,1,-8,in bounds
20100213,Willie,Young,OLB,1,-13,in bounds
20100044,Lamarr,Houston,OLB,1,-13,in bounds
20170480,Isaiah,Irving,LB,1,-3,in bounds
20140159,Chris,Smith,DE,1,-7,in bounds
20170116,Carl,Lawson,LB,1,-8,in bounds
20170073,Jordan,Willis,DE,1,-11,in bounds
20170235,Joshua,Holsey,DB,1,-10,in bounds
20160226,Jonathan,Woodard,DE,1,-7,in bounds
20170629,P.J.,Davis,LB,1,-10,in bounds
20170437,Chris,Odom,DE,1,-5,in bounds
20170633,Tueni,Lupeamanu,DT,1,-17,in bounds
20170124,Jalen,Reeves-Maybin,LB,1,0,in bounds
20160637,Ian,Seau,DE,1,-2,in bounds
20160637,Ian,Seau,DE,1,-4,in bounds
20020452,James,Harrison,OLB,1,-11,in bounds
20160608,Mike,Hilton,DB,1,-7,in bounds
20140136,Larry,Webster,DE,1,-8,in bounds
20160113,Nick,Kwiatkoski,ILB,1,-8,in bounds
20160113,Nick,Kwiatkoski,ILB,1,-9,in bounds
20170480,Isaiah,Irving,LB,1,-1,in bounds
20170480,Isaiah,Irving,LB,1,-1,in bounds
20140018,Calvin,Pryor,DB,1,-10,in bounds
20170520,Karter,Schult,DE,1,-4,in bounds
20170517,B.J.,Bello,LB,1,-10,in bounds
20151074,John,Timu,ILB,1,-3,in bounds
20170065,Larry,Ogunjobi,DT,1,-5,in bounds
20170065,Larry,Ogunjobi,DT,1,-5,in bounds
20161005,Alex,Bazzie,LB,1,-12,in bounds
20080093,Philip,Wheeler,LB,1,-10,in bounds
20170531,Ken,Ekanem,LB,1,-5,in bounds
20150725,Ladarius,Gunter,CB,1,-6,in bounds
20140763,Ethan,Westbrooks,DE,1,-13,in bounds
20160811,Cassanova,McKinzy,LB,1,-6,in bounds
20120680,Tyrunn,Walker,DE,1,-5,in bounds
20170073,Jordan,Willis,DE,1,-8,in bounds
20120162,Corey,White,DB,1,-12,in bounds
20170498,Demetrious,Cox,DB,1,-1,in bounds
20130006,Barkevious,Mingo,LB,1,-6,in bounds
20170491,Brandon,Bell,LB,1,-3,in bounds
20170616,Jhaustin,Thomas,DE,1,-9,in bounds
20100594,Frank,Zombo,OLB,1,-6,in bounds
20150747,Marcus,Rush,LB,1,-1,in bounds
20170850,DeAngelo,Brown,DT,1,-7,in bounds
20130614,Lawrence,Okoye,DT,1,-9,in bounds
20170658,Praise,Martin-Oguike,DE,1,-10,in bounds
20170662,Dylan,Bradley,DT,1,-13,in bounds
20160204,Jordan,Lucas,SS,1,0,in bounds
20140233,Trevor,Reilly,LB,1,-5,in bounds
20140814,Julius,Warmsley,DE,1,-1,in bounds
20140944,Robert,Thomas,NT,1,-6,in bounds
20150097,Geneo,Grissom,DE,1,-6,in bounds
20150203,Darius,Kilgo,NT,1,-1,in bounds
20170196,Al-Quadin,Muhammad,DE,1,-22,in bounds
20170186,Chuck,Clark,DB,1,-1,in bounds
20120087,John,Hughes,DT,1,-10,in bounds
20140060,Kony,Ealy,DE,1,-6,in bounds
20150113,Gabe,Wright,DT,1,-1,in bounds
20160240,Alex,McCalister,DE,1,-11,in bounds
20130774,Frank,Beltre,LB,1,-8,in bounds
20150113,Gabe,Wright,DT,1,-10,in bounds
20140557,Mike,Pennel,DE,1,-3,in bounds
20160704,Claude,Pelon,DE,1,-2,in bounds
20170742,Xavier,Woodson-Luster,LB,1,-11,in bounds
20170744,LaTroy,Lewis,LB,1,-8,in bounds
20160075,Shilique,Calhoun,LB,1,-7,in bounds
20110637,Michael,Morgan,OLB,1,-13,in bounds
20170151,Desmond,King,DB,1,-8,in bounds
20120154,Korey,Toomer,ILB,1,-8,in bounds
20100217,Dekoda,Watson,LB,1,-13,in bounds
20170202,Pita,Taumoepenu,OLB,1,-3,in bounds
20150083,Craig,Mager,CB,1,-8,in bounds
20170107,Kendell,Beckwith,ILB,1,-1,in bounds
20160976,Pete,Robertson,LB,1,-10,in bounds
20170860,Nico,Marley,LB,1,-10,in bounds
20160020,Darron,Lee,ILB,1,0,in bounds
20130218,Jordan,Poyer,FS,1,-11,in bounds
20130667,Josh,Martin,LB,1,-6,in bounds
20150008,Vic,Beasley,OLB,1,-4,in bounds
20110042,Brooks,Reed,DE,1,-12,in bounds
20120089,Akiem,Hicks,DE,1,-6,in bounds
20160432,Brian,Poole,CB,1,-12,in bounds
20120089,Akiem,Hicks,DE,1,-7,in bounds
20110042,Brooks,Reed,DE,1,-9,in bounds
20150122,Za'Darius,Smith,OLB,1,-9,in bounds
20100120,Geno,Atkins,DT,1,-10,in bounds
20160448,Michael,Pierce,DE,1,-5,in bounds
20030010,Terrell,Suggs,OLB,1,-6,in bounds
20030010,Terrell,Suggs,OLB,1,-5,in bounds
20130757,Tony,Jefferson,SS,1,-1,in bounds
20150212,Anthony,Chickillo,OLB,1,-7,in bounds
20110031,Cameron,Heyward,DE,1,-4,in bounds
20100007,Joe,Haden,DB,1,-3,in bounds
20160065,Carl,Nassib,DE,1,-8,in bounds
20170030,T.J.,Watt,LB,1,-8,in bounds
20170030,T.J.,Watt,LB,1,-3,in bounds
20150212,Anthony,Chickillo,OLB,1,-8,in bounds
20160089,Javon,Hargrave,NT,1,-9,in bounds
20140034,DeMarcus,Lawrence,DE,1,-7,in bounds
20120072,Olivier,Vernon,DE,1,-5,in bounds
20140034,DeMarcus,Lawrence,DE,1,-6,in bounds
20160101,Charles,Tapper,DE,1,-9,in bounds
20140809,Chris,McCain,DE,1,-10,in bounds
20140525,Shaquil,Barrett,OLB,1,-7,in bounds
20160003,Joey,Bosa,DE,1,-9,in bounds
20160003,Joey,Bosa,DE,1,-6,in bounds
20120018,Melvin,Ingram,DE,1,-13,in bounds
20120021,Chandler,Jones,OLB,1,-7,in bounds
20160202,Anthony,Zettel,DT,1,-5,in bounds
20120028,Nick,Perry,OLB,1,-6,in bounds
20080092,Cliff,Avril,DE,1,-6,in bounds
20090496,Michael,Bennett,DE,1,-6,in bounds
20130620,Terence,Garvin,LB,1,-6,in bounds
20150063,Frank,Clark,DE,1,-7,in bounds
20120132,Mike,Daniels,DE,1,-10,in bounds
20120132,Mike,Daniels,DE,1,-7,in bounds
20160027,Kenny,Clark,NT,1,0,in bounds
20080050,Calais,Campbell,DT,1,-7,in bounds
20080050,Calais,Campbell,DT,1,0,in bounds
20080050,Calais,Campbell,DT,1,-7,in bounds
20160069,Yannick,Ngakoue,DE,1,-3,in bounds
20080050,Calais,Campbell,DT,1,-6,in bounds
20160069,Yannick,Ngakoue,DE,1,-10,in bounds
20150003,Dante,Fowler,DE,1,-6,in bounds
20120137,Malik,Jackson,DT,1,-7,in bounds
20130440,Lerentee,McCray,DE,1,-6,in bounds
20080050,Calais,Campbell,DT,1,-2,in bounds
20110014,Robert,Quinn,LB,1,-7,in bounds
20120680,Tyrunn,Walker,DE,1,-7,in bounds
20140763,Ethan,Westbrooks,DE,1,-6,in bounds
20150832,Matt,Longacre,LB,1,-9,in bounds
20130053,Margus,Hunt,DE,1,-8,in bounds
20060606,Tom,Johnson,DT,1,-9,in bounds
20100100,Everson,Griffen,DE,1,-7,in bounds
20100100,Everson,Griffen,DE,1,-7,in bounds
20110024,Cameron,Jordan,DE,1,-5,in bounds
20150101,Trey,Flowers,DE,1,-3,in bounds
20170131,Deatrich,Wise,DE,1,-12,in bounds
20150101,Trey,Flowers,DE,1,-1,in bounds
20110070,Justin,Houston,OLB,1,-7,in bounds
20110086,Allen,Bailey,DE,1,-8,in bounds
20110070,Justin,Houston,OLB,1,-5,in bounds
20130738,Wes,Horton,DE,1,-8,in bounds
20150025,Shaq,Thompson,OLB,1,-7,in bounds
20130014,Star,Lotulelei,DT,1,-4,in bounds
20050014,Thomas,Davis,OLB,1,-8,in bounds
20110567,Mario,Addison,DE,1,-7,in bounds
20080407,Wesley,Woodyard,ILB,1,-5,in bounds
20100016,Derrick,Morgan,OLB,1,-7,in bounds
20150035,Mario,Edwards,DE,1,-1,in bounds
20140005,Khalil,Mack,DE,1,-17,in bounds
20150038,Preston,Smith,OLB,1,-2,in bounds
20120012,Fletcher,Cox,DT,1,-15,in bounds
20120052,Zach,Brown,LB,1,-6,in bounds
20160152,Matthew,Ioannidis,DT,1,-7,in bounds
20100680,Junior,Galette,LB,1,-6,in bounds
20140048,Timmy,Jernigan,DT,1,-6,in bounds
20150084,Jordan,Hicks,MLB,1,-4,in bounds
20100013,Brandon,Graham,DE,1,-12,in bounds
20100013,Brandon,Graham,DE,1,-7,in bounds
20090026,Clay,Matthews,OLB,1,-11,in bounds
20160115,De'Vondre,Campbell,OLB,1,-8,in bounds
20090026,Clay,Matthews,OLB,1,-10,in bounds
20150008,Vic,Beasley,OLB,1,-15,in bounds
20110020,Adrian,Clayborn,DE,1,-12,in bounds
20160131,Blake,Martinez,ILB,1,-8,in bounds
20140071,Christian,Kirksey,OLB,1,-7,in bounds
20030010,Terrell,Suggs,OLB,1,-4,in bounds
20140017,C.J.,Mosley,ILB,1,-7,in bounds
20160648,James,Burgess,ILB,1,-9,in bounds
20170047,Tyus,Bowser,LB,1,-2,in bounds
20160447,Patrick,Onwuasor,ILB,1,-1,in bounds
20100031,Jerry,Hughes,DE,1,-10,in bounds
20160887,Eddie,Yarbrough,DE,1,-7,in bounds
20110567,Mario,Addison,DE,1,-9,in bounds
20050645,Lorenzo,Alexander,OLB,1,-5,in bounds
20020002,Julius,Peppers,DE,1,0,in bounds
20020002,Julius,Peppers,DE,1,-9,in bounds
20160019,Shaq,Lawson,DE,1,-7,in bounds
20130218,Jordan,Poyer,FS,1,-7,in bounds
20100031,Jerry,Hughes,DE,1,-14,in bounds
20100020,Kareem,Jackson,CB,1,-4,in bounds
20140159,Chris,Smith,DE,1,-14,in bounds
20150043,Benardrick,McKinney,ILB,1,-4,in bounds
20100120,Geno,Atkins,DT,1,-2,in bounds
20100120,Geno,Atkins,DT,1,-11,in bounds
20150043,Benardrick,McKinney,ILB,1,-3,in bounds
20140034,DeMarcus,Lawrence,DE,1,-16,in bounds
20140034,DeMarcus,Lawrence,DE,1,-13,in bounds
20140525,Shaquil,Barrett,OLB,1,-1,in bounds
20140525,Shaquil,Barrett,OLB,1,-1,in bounds
20110002,Von,Miller,OLB,1,-4,in bounds
20110002,Von,Miller,OLB,1,-6,in bounds
20130129,John,Simon,OLB,1,-7,in bounds
20110510,Josh,Bynes,LB,1,-2,in bounds
20140713,Josh,Mauro,DE,1,-8,in bounds
20100123,Al,Woods,NT,1,-7,in bounds
20120021,Chandler,Jones,OLB,1,-8,in bounds
20170158,Nate,Hairston,CB,1,-6,in bounds
20160116,Hassan,Ridgeway,DT,1,-6,in bounds
20120021,Chandler,Jones,OLB,1,-8,in bounds
20160036,Myles,Jack,OLB,1,-4,in bounds
20090013,Brian,Orakpo,OLB,1,-7,in bounds
20100016,Derrick,Morgan,OLB,1,-5,in bounds
20160037,Chris,Jones,DE,1,-5,in bounds
20120046,Mychal,Kendricks,OLB,1,-5,in bounds
20140023,Dee,Ford,OLB,1,-9,in bounds
20120012,Fletcher,Cox,DT,1,-3,in bounds
20100013,Brandon,Graham,DE,1,-6,in bounds
20080002,Chris,Long,DE,1,-5,in bounds
20160037,Chris,Jones,DE,1,-3,in bounds
20110070,Justin,Houston,OLB,1,-3,in bounds
20160037,Chris,Jones,DE,1,-5,in bounds
20130067,Bennie,Logan,NT,1,-9,in bounds
20080103,William,Hayes,DE,1,-8,in bounds
20120018,Melvin,Ingram,OLB,1,-5,in bounds
20140809,Chris,McCain,DE,1,0,in bounds
20160984,Morgan,Fox,DE,1,-11,in bounds
20130030,Alec,Ogletree,ILB,1,-12,in bounds
20150038,Preston,Smith,OLB,1,-7,in bounds
20110016,Ryan,Kerrigan,OLB,1,-5,in bounds
20150044,Hau'oli,Kikaha,OLB,1,-7,in bounds
20170131,Deatrich,Wise,DE,1,-8,in bounds
20170076,Alex,Anzalone,LB,1,-4,in bounds
20060012,Haloti,Ngata,DT,1,-3,in bounds
20140823,Kerry,Wynn,DE,1,0,in bounds
20100015,Jason,Pierre-Paul,DE,1,-3,in bounds
20170021,Jarrad,Davis,LB,1,-10,in bounds
20130005,Ezekiel,Ansah,DE,1,-8,in bounds
20130005,Ezekiel,Ansah,DE,1,-7,in bounds
20130005,Ezekiel,Ansah,DE,1,-3,in bounds
20170712,Calvin,Munson,LB,1,0,in bounds
20150035,Mario,Edwards,DE,1,-1,in bounds
20140005,Khalil,Mack,DE,1,-9,in bounds
20150035,Mario,Edwards,DE,1,-4,in bounds
20160014,Karl,Joseph,SS,1,-7,in bounds
20100100,Everson,Griffen,DE,1,-7,in bounds
20150022,Bud,Dupree,OLB,1,-11,in bounds
20100100,Everson,Griffen,DE,1,-3,in bounds
20130206,Vince,Williams,ILB,1,-10,in bounds
20140150,Aaron,Lynch,DE,1,-1,in bounds
20130040,Cornellius,Carradine,DE,1,-8,in bounds
20090496,Michael,Bennett,DE,1,-4,in bounds
20150017,Arik,Armstead,DE,1,-8,in bounds
20150063,Frank,Clark,DE,1,-6,in bounds
20100213,Willie,Young,OLB,1,-5,in bounds
20160039,Noah,Spence,DE,1,-11,in bounds
20150039,Eddie,Goldman,NT,1,-5,in bounds
20120021,Chandler,Jones,OLB,1,-9,in bounds
20160067,Maliek,Collins,DT,1,-7,in bounds
20140034,DeMarcus,Lawrence,DE,1,-5,in bounds
20120081,Tyrone,Crawford,DE,1,-6,in bounds
20140034,DeMarcus,Lawrence,DE,1,-6,in bounds
20160067,Maliek,Collins,DT,1,-5,in bounds
20140034,DeMarcus,Lawrence,DE,1,-11,in bounds
20140034,DeMarcus,Lawrence,DE,1,-7,in bounds
20110002,Von,Miller,OLB,1,-7,in bounds
20120142,Brandon,Marshall,ILB,1,-2,in bounds
20160019,Shaq,Lawson,DE,1,-1,in bounds
20050645,Lorenzo,Alexander,OLB,1,0,in bounds
20140996,Todd,Davis,ILB,1,-2,in bounds
20140235,Shelby,Harris,DE,1,-5,in bounds
20060134,Kyle,Williams,DT,1,-3,in bounds
20110024,Cameron,Jordan,DE,1,-6,in bounds
20110567,Mario,Addison,DE,1,-7,in bounds
20150044,Hau'oli,Kikaha,OLB,1,-2,in bounds
20170103,Trey,Hendrickson,DE,1,-10,in bounds
20130103,Alex,Okafor,DE,1,-10,in bounds
20150908,Bryce,Callahan,CB,1,-12,in bounds
20150212,Anthony,Chickillo,OLB,1,-10,in bounds
20160089,Javon,Hargrave,NT,1,-7,in bounds
20110165,Pernell,McPhee,OLB,1,-3,in bounds
20100213,Willie,Young,OLB,1,-8,in bounds
20170554,Jeremiah,Valoaga,DE,1,-6,in bounds
20160202,Anthony,Zettel,DE,1,-11,in bounds
20110020,Adrian,Clayborn,DE,1,-8,in bounds
20170026,Takkarist,McKinley,DE,1,-3,in bounds
20100054,Carlos,Dunlap,DE,1,0,in bounds
20170061,Josh,Jones,SAF,1,-6,in bounds
20140024,Darqueze,Dennard,CB,1,0,in bounds
20170116,Carl,Lawson,LB,1,-8,in bounds
20170116,Carl,Lawson,LB,1,-5,in bounds
20090070,Michael,Johnson,DE,1,-7,in bounds
20060772,Ahmad,Brooks,LB,1,-7,in bounds
20140159,Chris,Smith,DE,1,-13,in bounds
20170061,Josh,Jones,SAF,1,-8,in bounds
20170116,Carl,Lawson,LB,1,-9,in bounds
20130129,John,Simon,OLB,1,-7,in bounds
20140071,Christian,Kirksey,OLB,1,-9,in bounds
20160032,Emmanuel,Ogbah,DE,1,0,in bounds
20160408,Matthias,Farley,SS,1,-6,in bounds
20150051,Nate,Orchard,DE,1,-7,in bounds
20150003,Dante,Fowler,DE,1,-5,in bounds
20120137,Malik,Jackson,DT,1,-7,in bounds
20140809,Chris,McCain,DE,1,-9,in bounds
20120018,Melvin,Ingram,OLB,1,-2,in bounds
20160003,Joey,Bosa,DE,1,-6,in bounds
20120018,Melvin,Ingram,OLB,1,-11,in bounds
20120018,Melvin,Ingram,OLB,1,-5,in bounds
20110086,Allen,Bailey,DE,1,0,in bounds
20110070,Justin,Houston,OLB,1,-11,in bounds
20100100,Everson,Griffen,DE,1,-3,in bounds
20140220,Shamar,Stephen,DT,1,-9,in bounds
20090249,Clinton,McDonald,DT,1,0,in bounds
20150101,Trey,Flowers,DE,1,-2,in bounds
20140001,Jadeveon,Clowney,OLB,1,-9,in bounds
20140001,Jadeveon,Clowney,OLB,1,-6,in bounds
20120026,Whitney,Mercilus,OLB,1,-6,in bounds
20140108,Cassius,Marsh,DE,1,-7,in bounds
20150216,Christian,Covington,DE,1,-12,in bounds
20110050,Marcus,Gilchrist,DB,1,-8,in bounds
20050454,Cameron,Wake,DE,1,-11,in bounds
20120038,Andre,Branch,DE,1,-5,in bounds
20170006,Jamal,Adams,SS,1,-10,in bounds
20130233,David,Bass,DE,1,-3,in bounds
20110137,Buster,Skrine,CB,1,-12,in bounds
20120072,Olivier,Vernon,DE,1,-1,in bounds
20140074,Jay,Bromley,DT,1,-8,in bounds
20140174,Devon,Kennard,OLB,1,-6,in bounds
20060126,Elvis,Dumervil,DE,1,-12,in bounds
20160984,Morgan,Fox,DE,1,-5,in bounds
20150832,Matt,Longacre,LB,1,-4,in bounds
20090046,Connor,Barwin,OLB,1,-7,in bounds
20140013,Aaron,Donald,DE,1,-8,in bounds
20080167,Erik,Walden,LB,1,-9,in bounds
20170017,Jonathan,Allen,DE,1,-6,in bounds
20150038,Preston,Smith,OLB,1,-3,in bounds
20140005,Khalil,Mack,DE,1,-9,in bounds
20110016,Ryan,Kerrigan,OLB,1,-5,in bounds
20170017,Jonathan,Allen,DE,1,-8,in bounds
20150722,Olsen,Pierre,DT,1,-11,in bounds
20170003,Solomon,Thomas,DE,1,-2,in bounds
20060091,Frostee,Rucker,DE,1,-10,in bounds
20160007,DeForest,Buckner,DT,1,-7,in bounds
20150079,Eli,Harold,OLB,1,-7,in bounds
20130636,Ray-Ray,Armstrong,OLB,1,-5,in bounds
20060126,Elvis,Dumervil,DE,1,-11,in bounds
20130069,Tyrann,Mathieu,FS,1,-3,in bounds
20060126,Elvis,Dumervil,DE,1,-8,in bounds
20160007,DeForest,Buckner,DT,1,-5,in bounds
20120608,Derrick,Shelby,DE,1,-9,in bounds
20160052,Deion,Jones,MLB,1,0,in bounds
20110042,Brooks,Reed,DE,1,-9,in bounds
20100031,Jerry,Hughes,DE,1,0,in bounds
20110620,Cedric,Thornton,DT,1,-3,in bounds
20090088,Lardarius,Webb,FS,1,-8,in bounds
20110031,Cameron,Heyward,DE,1,-8,in bounds
20160608,Mike,Hilton,DB,1,-6,in bounds
20110031,Cameron,Heyward,DE,1,-6,in bounds
20140046,Stephon,Tuitt,DE,1,-9,in bounds
20160032,Emmanuel,Ogbah,DE,1,-11,in bounds
20160087,Nick,Vigil,OLB,1,-7,in bounds
20170185,Caleb,Brantley,DT,1,-7,in bounds
20160440,Trevon,Coley,DT,1,-4,in bounds
20140024,Darqueze,Dennard,CB,1,-6,in bounds
20120014,Michael,Brockers,NT,1,-1,in bounds
20130030,Alec,Ogletree,ILB,1,-8,in bounds
20090046,Connor,Barwin,OLB,1,0,in bounds
20140034,DeMarcus,Lawrence,DE,1,-11,in bounds
20150035,Mario,Edwards,DE,1,-10,in bounds
20120015,Bruce,Irvin,OLB,1,-4,in bounds
20140005,Khalil,Mack,DE,1,-2,in bounds
20120036,Derek,Wolfe,DE,1,-8,in bounds
20140005,Khalil,Mack,DE,1,-8,in bounds
20140235,Shelby,Harris,DE,1,-4,in bounds
20110002,Von,Miller,OLB,1,-7,in bounds
20090026,Clay,Matthews,OLB,1,-13,in bounds
20110165,Pernell,McPhee,OLB,1,-9,in bounds
20160009,Leonard,Floyd,OLB,1,-1,in bounds
20110077,Jurrell,Casey,DE,1,-3,in bounds
20140001,Jadeveon,Clowney,OLB,1,-7,in bounds
20100016,Derrick,Morgan,OLB,1,-8,in bounds
20170585,Dylan,Cole,LB,1,-1,in bounds
20150038,Preston,Smith,OLB,1,-9,in bounds
20160152,Matthew,Ioannidis,DT,1,-8,in bounds
20130057,D.J.,Swearinger,FS,1,-5,in bounds
20110065,Terrell,McClain,DT,1,-10,in bounds
20080002,Chris,Long,DE,1,0,in bounds
20150192,Darius,Philon,DE,1,-2,in bounds
20140224,Beau,Allen,DT,1,-5,in bounds
20170151,Desmond,King,DB,1,-10,in bounds
20100401,Rafael,Bush,DB,1,-12,in bounds
20130148,A.J.,Klein,OLB,1,-8,in bounds
20110024,Cameron,Jordan,DE,1,-10,in bounds
20050454,Cameron,Wake,DE,1,-7,in bounds
20160120,David,Onyemata,DT,1,-6,in bounds
20150088,Danielle,Hunter,DE,1,-5,in bounds
20150088,Danielle,Hunter,DE,1,-7,in bounds
20100046,Linval,Joseph,DT,1,-10,in bounds
20160202,Anthony,Zettel,DE,1,-11,in bounds
20100100,Everson,Griffen,DE,1,-5,in bounds
20150045,Eric,Kendricks,MLB,1,-4,in bounds
20160202,Anthony,Zettel,DE,1,-11,in bounds
20130044,Kawann,Short,DT,1,-3,in bounds
20020002,Julius,Peppers,DE,1,-6,in bounds
20140040,Kyle,Van Noy,OLB,1,0,in bounds
20020002,Julius,Peppers,DE,1,-5,in bounds
20120025,Dont'a,Hightower,MLB,1,-12,in bounds
20170131,Deatrich,Wise,DE,1,-11,in bounds
20130233,David,Bass,DE,1,-4,in bounds
20100571,Barry,Church,SS,1,-5,in bounds
20160069,Yannick,Ngakoue,DE,1,-9,in bounds
20160069,Yannick,Ngakoue,DE,1,-10,in bounds
20080050,Calais,Campbell,DE,1,-8,in bounds
20150003,Dante,Fowler,DE,1,-8,in bounds
20170158,Nate,Hairston,CB,1,-6,in bounds
20110037,Jabaal,Sheard,OLB,1,-3,in bounds
20140026,Marcus,Smith,DE,1,-3,in bounds
20130049,Johnathan,Hankins,DE,1,-3,in bounds
20140026,Marcus,Smith,DE,1,-1,in bounds
20120047,Bobby,Wagner,MLB,1,-14,in bounds
20100015,Jason,Pierre-Paul,DE,1,-9,in bounds
20160009,Leonard,Floyd,OLB,1,-5,in bounds
20120089,Akiem,Hicks,DE,1,-7,in bounds
20160009,Leonard,Floyd,OLB,1,-15,in bounds
20100100,Everson,Griffen,DE,1,-7,in bounds
20120089,Akiem,Hicks,DE,1,-8,in bounds
20160009,Leonard,Floyd,OLB,1,-1,in bounds
20090070,Michael,Johnson,DE,1,-3,in bounds
20100120,Geno,Atkins,DT,1,-5,in bounds
20110003,Marcell,Dareus,DT,1,-5,in bounds
20170073,Jordan,Willis,DE,1,-4,in bounds
20120454,Vontaze,Burfict,OLB,1,-6,in bounds
20170116,Carl,Lawson,DE,1,-4,in bounds
20090070,Michael,Johnson,DE,1,-5,in bounds
20170001,Myles,Garrett,DE,1,-8,in bounds
20120077,Demario,Davis,ILB,1,-2,in bounds
20170001,Myles,Garrett,DE,1,-4,in bounds
20160648,James,Burgess,OLB,1,-4,in bounds
20120081,Tyrone,Crawford,DE,1,-8,in bounds
20150645,David,Irving,DT,1,-8,in bounds
20150645,David,Irving,DT,1,-7,in bounds
20120028,Nick,Perry,OLB,1,-6,in bounds
20140034,DeMarcus,Lawrence,DE,1,-16,in bounds
20060012,Haloti,Ngata,DT,1,-9,in bounds
20110567,Mario,Addison,DE,1,-7,in bounds
20130044,Kawann,Short,DT,1,-5,in bounds
20020002,Julius,Peppers,DE,1,-6,in bounds
20150025,Shaq,Thompson,OLB,1,-8,in bounds
20090216,Captain,Munnerlyn,DB,1,-9,in bounds
20130044,Kawann,Short,DT,1,-2,in bounds
20130005,Ezekiel,Ansah,DE,1,-4,in bounds
20110070,Justin,Houston,OLB,1,-4,in bounds
20160577,Joel,Heath,DE,1,-1,in bounds
20160037,Chris,Jones,DE,1,-6,in bounds
20140609,Daniel,Sorensen,SS,1,-6,in bounds
20110070,Justin,Houston,OLB,1,-1,in bounds
20150096,Xavier,Cooper,DE,1,-6,in bounds
20060126,Elvis,Dumervil,DE,1,-8,in bounds
20140742,Brock,Coyle,LB,1,-1,in bounds
20140154,Jeremiah,George,ILB,1,-8,in bounds
20060126,Elvis,Dumervil,DE,1,-11,in bounds
20110037,Jabaal,Sheard,OLB,1,-9,in bounds
20130030,Alec,Ogletree,ILB,1,-6,in bounds
20150832,Matt,Longacre,LB,1,-5,in bounds
20110014,Robert,Quinn,OLB,1,-8,in bounds
20090496,Michael,Bennett,DE,1,-10,in bounds
20150063,Frank,Clark,DE,1,-3,in bounds
20100002,Ndamukong,Suh,DT,1,0,in bounds
20130046,Kiko,Alonso,MLB,1,0,in bounds
20120038,Andre,Branch,DE,1,-5,in bounds
20120038,Andre,Branch,DE,1,0,in bounds
20050454,Cameron,Wake,DE,1,-9,in bounds
20110077,Jurrell,Casey,DE,1,-14,in bounds
20170022,Charles,Harris,DE,1,-8,in bounds
20160003,Joey,Bosa,DE,1,-1,in bounds
20160003,Joey,Bosa,DE,1,-5,in bounds
20120018,Melvin,Ingram,OLB,1,-13,in bounds
20150192,Darius,Philon,DE,1,-11,in bounds
20120018,Melvin,Ingram,OLB,1,-12,in bounds
20130757,Tony,Jefferson,SS,1,-8,in bounds
20100673,Anthony,Levine,CB,1,-8,in bounds
20030010,Terrell,Suggs,OLB,1,-6,in bounds
20120021,Chandler,Jones,OLB,1,-7,in bounds
20100013,Brandon,Graham,DE,1,-7,in bounds
20120059,Vinny,Curry,DE,1,-8,in bounds
20130206,Vince,Williams,ILB,1,-10,in bounds
20170030,T.J.,Watt,OLB,1,-3,in bounds
20080050,Calais,Campbell,DE,1,-7,in bounds
20150003,Dante,Fowler,DE,1,-4,in bounds
20090249,Clinton,McDonald,DT,1,-7,in bounds
20100003,Gerald,McCoy,DT,1,-3,in bounds
20150101,Trey,Flowers,DE,1,-5,in bounds
20140465,Adarius,Glanton,OLB,1,-4,in bounds
20170131,Deatrich,Wise,DE,1,-10,in bounds
20090249,Clinton,McDonald,DT,1,-6,in bounds
20120021,Chandler,Jones,OLB,1,-5,in bounds
20100003,Gerald,McCoy,DT,1,-5,in bounds
20100002,Ndamukong,Suh,DT,1,-5,in bounds
20130046,Kiko,Alonso,MLB,1,0,in bounds
20050454,Cameron,Wake,DE,1,-4,in bounds
20120188,Danny,Trevathan,ILB,1,-7,in bounds
20160146,Matthew,Judon,OLB,1,-8,in bounds
20110165,Pernell,McPhee,OLB,1,-2,in bounds
20120089,Akiem,Hicks,DE,1,-5,in bounds
20090088,Lardarius,Webb,FS,1,-5,in bounds
20160146,Matthew,Judon,OLB,1,-4,in bounds
20030010,Terrell,Suggs,OLB,1,-6,in bounds
20020002,Julius,Peppers,DE,1,-1,in bounds
20160062,James,Bradberry,CB,1,-7,in bounds
20050014,Thomas,Davis,OLB,1,-5,in bounds
